signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,atr,stop_distance,gross_pnl,fee,spread,net_pnl,r_multiple,oos_month
2023-08-01 09:40:00,2023-08-01 09:41:00,2023-08-01 10:41:00,AMSC,SHORT,58,21.39,24.884999999999998,14.400000000000002,20.86,time,1.1649999999999998,3.494999999999999,30.740000000000066,0.7,0.62031,29.419690000000067,0.1516452074391992,2023-08
2023-08-01 09:41:00,2023-08-01 09:42:00,2023-08-01 10:42:00,AMSC,SHORT,57,21.32,24.88142857142857,14.197142857142858,20.75,time,1.1871428571428573,3.561428571428572,32.490000000000016,0.7,0.60762,31.182380000000016,0.16004813477737673,2023-08
2023-08-01 09:42:00,2023-08-01 09:43:00,2023-08-01 10:43:00,AMSC,SHORT,57,21.66,25.262142857142855,14.455714285714286,20.85,time,1.2007142857142856,3.602142857142857,46.16999999999993,0.7,0.61731,44.852689999999924,0.22486615110053507,2023-08
2023-08-01 09:43:00,2023-08-01 09:44:00,2023-08-01 10:44:00,AMSC,SHORT,55,21.6,25.310357142857143,14.179285714285717,20.87,time,1.2367857142857142,3.7103571428571422,40.15000000000002,0.7,0.594,38.856000000000016,0.19674655886033318,2023-08
2023-08-01 09:44:00,2023-08-01 09:45:00,2023-08-01 09:51:00,AMSC,SHORT,159,21.29,22.58642857142857,18.697142857142858,22.58642857142857,stop,0.43214285714285694,1.2964285714285708,-206.13214285714275,1.113,1.6925549999999998,-208.93769785714275,-1.0,2023-08
2023-08-01 09:45:00,2023-08-01 09:46:00,2023-08-01 10:46:00,AMSC,SHORT,155,21.6,22.902857142857144,18.994285714285716,20.4,time,0.43428571428571416,1.3028571428571425,186.00000000000045,1.085,1.674,183.24100000000044,0.9210526315789498,2023-08
2023-08-01 09:46:00,2023-08-01 09:47:00,2023-08-01 10:47:00,AMSC,SHORT,155,22.05,23.382857142857144,19.384285714285717,20.49,time,0.44428571428571423,1.3328571428571427,241.80000000000035,1.085,1.7088750000000001,239.00612500000034,1.17041800643087,2023-08
2023-08-01 09:47:00,2023-08-01 09:48:00,2023-08-01 10:48:00,AMSC,SHORT,157,21.9,23.245714285714286,19.208571428571428,20.65,time,0.4485714285714284,1.3457142857142852,196.25,1.099,1.71915,193.43185,0.928874734607219,2023-08
2023-08-01 09:48:00,2023-08-01 09:49:00,2023-08-01 10:49:00,AMSC,SHORT,160,22.0,23.34357142857143,19.312857142857144,20.61,time,0.44785714285714284,1.3435714285714284,222.4000000000001,1.12,1.76,219.5200000000001,1.0345560871876667,2023-08
2023-08-01 09:49:00,2023-08-01 09:50:00,2023-08-01 10:50:00,AMSC,SHORT,178,22.48,23.712142857142858,20.015714285714285,20.03,time,0.4107142857142857,1.2321428571428572,436.09999999999985,1.246,2.0007200000000003,432.85327999999987,1.9884057971014486,2023-08
2023-08-01 09:50:00,2023-08-01 09:51:00,2023-08-01 10:51:00,AMSC,SHORT,185,22.1,23.33214285714286,19.635714285714286,19.635714285714286,target,0.4107142857142857,1.2321428571428572,455.89285714285734,1.295,2.0442500000000003,452.55360714285735,2.000000000000001,2023-08
2023-08-01 09:51:00,2023-08-01 09:52:00,2023-08-01 10:52:00,AMSC,SHORT,185,21.59,22.867142857142856,19.035714285714285,19.42,time,0.42571428571428577,1.2771428571428574,401.44999999999965,1.295,1.9970750000000002,398.15792499999964,1.6991051454138686,2023-08
2023-08-01 09:52:00,2023-08-01 09:53:00,2023-08-01 10:53:00,AMSC,SHORT,178,21.6,22.977857142857147,18.844285714285714,19.46,time,0.4592857142857145,1.3778571428571436,380.9200000000001,1.246,1.9224,377.7516000000001,1.5531363400725762,2023-08
2023-08-01 09:53:00,2023-08-01 09:54:00,2023-08-01 10:54:00,AMSC,SHORT,182,21.75,23.132142857142856,18.985714285714284,19.54,time,0.4607142857142859,1.3821428571428578,402.22000000000014,1.274,1.97925,398.96675000000016,1.5989664082687338,2023-08
2023-08-01 09:54:00,2023-08-01 09:55:00,2023-08-01 10:55:00,AMSC,SHORT,217,21.34,22.542142857142856,18.935714285714283,19.83,time,0.4007142857142859,1.2021428571428578,327.67000000000036,1.5190000000000001,2.31539,323.8356100000004,1.256090314913845,2023-08
2023-08-01 09:55:00,2023-08-01 09:56:00,2023-08-01 10:51:00,AMSC,SHORT,217,21.93,23.157857142857143,19.474285714285713,19.474285714285713,target,0.4092857142857146,1.2278571428571436,532.8900000000001,1.5190000000000001,2.3794049999999998,528.9915950000001,1.9999999999999993,2023-08
2023-08-01 09:56:00,2023-08-01 09:57:00,2023-08-01 10:57:00,AMSC,SHORT,214,21.7,22.996428571428574,19.107142857142854,20.19,time,0.4321428571428577,1.296428571428573,323.1399999999996,1.498,2.3219000000000003,319.32009999999957,1.1647382920110163,2023-08
2023-08-01 09:57:00,2023-08-01 09:58:00,2023-08-01 10:58:00,AMSC,SHORT,227,21.52,22.769285714285715,19.021428571428565,20.0,time,0.4164285714285721,1.2492857142857163,345.0399999999999,1.589,2.44252,341.0084799999999,1.2166952544311012,2023-08
2023-08-01 09:58:00,2023-08-01 09:59:00,2023-08-01 10:59:00,AMSC,SHORT,231,21.63,22.885714285714286,19.11857142857142,19.88,time,0.4185714285714293,1.255714285714288,404.25,1.617,2.498265,400.134735,1.3936291240045482,2023-08
2023-08-01 09:59:00,2023-08-01 10:00:00,2023-08-01 11:00:00,AMSC,SHORT,244,21.33,22.555714285714288,18.878571428571423,19.66,time,0.40857142857142925,1.2257142857142878,407.47999999999956,1.708,2.60226,403.16973999999954,1.3624708624708588,2023-08
2023-08-01 10:00:00,2023-08-01 10:01:00,2023-08-01 11:01:00,AMSC,SHORT,250,21.09,22.315714285714286,18.638571428571424,19.05,time,0.40857142857142925,1.2257142857142878,509.9999999999998,1.75,2.63625,505.61374999999975,1.6643356643356608,2023-08
2023-08-01 10:01:00,2023-08-01 10:02:00,2023-08-01 11:02:00,AMSC,SHORT,257,20.98,22.212142857142858,18.51571428571428,19.15,time,0.4107142857142862,1.2321428571428585,470.31000000000046,1.799,2.6959299999999997,465.8150700000005,1.4852173913043476,2023-08
2023-08-01 10:02:00,2023-08-01 10:03:00,2023-08-01 11:03:00,AMSC,SHORT,257,20.87,22.136428571428574,18.337142857142858,19.39,time,0.42214285714285743,1.2664285714285723,380.3600000000001,1.799,2.681795,375.8792050000001,1.1686407219402137,2023-08
2023-08-01 10:03:00,2023-08-01 10:04:00,2023-08-01 11:04:00,AMSC,SHORT,271,21.1,22.33214285714286,18.635714285714286,19.52,time,0.4107142857142857,1.2321428571428572,428.1800000000005,1.897,2.8590500000000003,423.4239500000005,1.2823188405797117,2023-08
2023-08-01 10:04:00,2023-08-01 10:05:00,2023-08-01 11:05:00,AMSC,SHORT,291,21.2,22.374285714285712,18.85142857142857,19.5,time,0.39142857142857146,1.1742857142857144,494.6999999999998,2.037,3.0846,489.5783999999998,1.4476885644768849,2023-08
2023-08-01 10:05:00,2023-08-01 10:06:00,2023-08-01 11:01:00,AMSC,SHORT,328,21.28,22.353571428571428,19.132857142857144,19.132857142857144,target,0.3578571428571427,1.0735714285714282,704.262857142857,2.2960000000000003,3.48992,698.476937142857,2.0000000000000004,2023-08
2023-08-01 10:06:00,2023-08-01 10:07:00,2023-08-01 10:51:00,AMSC,SHORT,382,21.67,22.627857142857145,19.754285714285718,19.754285714285718,target,0.31928571428571395,0.9578571428571419,731.8028571428564,2.674,4.1389700000000005,724.9898871428564,2.0,2023-08
2023-08-01 10:07:00,2023-08-01 10:08:00,2023-08-01 10:51:00,AMSC,SHORT,393,21.56,22.528571428571425,19.622857142857143,19.622857142857143,target,0.32285714285714234,0.9685714285714271,761.2971428571424,2.751,4.23654,754.3096028571424,2.0000000000000018,2023-08
2023-08-01 10:08:00,2023-08-01 10:09:00,2023-08-01 10:51:00,AMSC,SHORT,400,21.75,22.73785714285714,19.774285714285718,19.774285714285718,target,0.329285714285714,0.9878571428571421,790.285714285713,2.8000000000000003,4.3500000000000005,783.135714285713,1.9999999999999982,2023-08
2023-08-01 10:09:00,2023-08-01 10:10:00,2023-08-01 10:52:00,AMSC,SHORT,436,21.05,21.992857142857144,19.164285714285718,19.164285714285718,target,0.31428571428571395,0.9428571428571418,822.1714285714272,3.052,4.588900000000001,814.5305285714272,1.999999999999999,2023-08
2023-08-01 10:10:00,2023-08-01 10:11:00,2023-08-01 10:51:00,AMSC,SHORT,438,21.23,22.205,19.28,19.28,target,0.32499999999999957,0.9749999999999988,854.0999999999997,3.0660000000000003,4.64937,846.3846299999997,2.0000000000000018,2023-08
2023-08-01 10:11:00,2023-08-01 10:12:00,2023-08-01 10:51:00,AMSC,SHORT,470,21.25,22.195,19.360000000000003,19.360000000000003,target,0.3149999999999995,0.9449999999999985,888.2999999999986,3.29,4.99375,880.0162499999986,2.0,2023-08
2023-08-01 10:12:00,2023-08-01 10:13:00,2023-08-01 10:51:00,AMSC,SHORT,492,21.27,22.208571428571425,19.392857142857146,19.392857142857146,target,0.3128571428571423,0.9385714285714268,923.554285714284,3.444,5.23242,914.877865714284,2.0,2023-08
2023-08-01 10:13:00,2023-08-01 10:14:00,2023-08-01 10:51:00,AMSC,SHORT,522,21.08,21.999285714285712,19.24142857142857,19.24142857142857,target,0.3064285714285709,0.9192857142857127,959.734285714285,3.654,5.501879999999999,950.5784057142849,2.0000000000000018,2023-08
2023-08-01 10:14:00,2023-08-01 10:15:00,2023-08-01 10:51:00,AMSC,SHORT,555,21.18,22.08,19.380000000000003,19.380000000000003,target,0.2999999999999992,0.8999999999999977,998.9999999999984,3.8850000000000002,5.87745,989.2375499999985,2.0000000000000018,2023-08
2023-08-01 10:15:00,2023-08-01 10:16:00,2023-08-01 10:51:00,AMSC,SHORT,612,21.2,22.048571428571428,19.502857142857145,19.502857142857145,target,0.2828571428571424,0.8485714285714272,1038.6514285714265,4.284,6.4872,1027.8802285714264,1.9999999999999996,2023-08
2023-08-01 10:17:00,2023-08-01 10:18:00,2023-08-01 10:51:00,AMSC,SHORT,641,21.49,22.332142857142856,19.805714285714284,19.805714285714284,target,0.2807142857142857,0.8421428571428571,1079.6271428571429,4.487,6.887544999999999,1068.2525978571427,2.0,2023-08
2023-08-01 10:18:00,2023-08-01 10:19:00,2023-08-01 10:51:00,AMSC,SHORT,684,21.28,22.100714285714286,19.63857142857143,19.63857142857143,target,0.27357142857142847,0.8207142857142854,1122.7371428571416,4.788,7.277760000000001,1110.6713828571417,1.9999999999999987,2023-08
2023-08-01 10:19:00,2023-08-01 10:20:00,2023-08-01 10:51:00,AMSC,SHORT,689,21.4,22.24642857142857,19.707142857142856,19.707142857142856,target,0.2821428571428571,0.8464285714285713,1166.3785714285716,4.823,7.372299999999999,1154.1832714285715,2.0000000000000004,2023-08
2023-08-01 10:20:00,2023-08-01 10:21:00,2023-08-01 10:51:00,AMSC,SHORT,755,21.35,22.15357142857143,19.742857142857147,19.742857142857147,target,0.2678571428571426,0.8035714285714279,1213.3928571428548,5.285,8.059625,1200.0482321428547,1.9999999999999978,2023-08
2023-08-01 10:21:00,2023-08-01 10:22:00,2023-08-01 10:51:00,AMSC,SHORT,802,21.08,21.86642857142857,19.507142857142856,19.507142857142856,target,0.262142857142857,0.786428571428571,1261.431428571428,5.614,8.45308,1247.3643485714279,2.0,2023-08
2023-08-01 10:22:00,2023-08-01 10:23:00,2023-08-01 10:51:00,AMSC,SHORT,827,21.01,21.802857142857142,19.424285714285716,19.424285714285716,target,0.26428571428571423,0.7928571428571427,1311.3857142857141,5.789,8.687635,1296.9090792857141,2.0,2023-08
2023-08-01 10:23:00,2023-08-01 10:24:00,2023-08-01 10:51:00,AMSC,SHORT,855,20.92,21.717142857142857,19.325714285714287,19.325714285714287,target,0.2657142857142856,0.7971428571428569,1363.1142857142856,5.985,8.9433,1348.1859857142858,2.0000000000000004,2023-08
2023-08-01 10:24:00,2023-08-01 10:25:00,2023-08-01 10:35:00,AMSC,SHORT,1043,20.79,21.469285714285714,19.431428571428572,21.469285714285714,stop,0.22642857142857128,0.6792857142857138,-708.4950000000009,7.301,10.841985,-726.637985000001,-1.000000000000002,2023-08
2023-08-01 10:28:00,2023-08-01 10:29:00,2023-08-01 10:35:00,AMSC,SHORT,952,20.59,21.318571428571428,19.13285714285714,21.318571428571428,stop,0.24285714285714302,0.7285714285714291,-693.5999999999992,6.664,9.80084,-710.0648399999992,-0.9999999999999982,2023-08
2023-08-01 10:29:00,2023-08-01 10:30:00,2023-08-01 10:35:00,AMSC,SHORT,938,20.88,21.604285714285712,19.431428571428572,21.604285714285712,stop,0.24142857142857135,0.7242857142857141,-679.3799999999991,6.566,9.79272,-695.7387199999991,-0.9999999999999989,2023-08
2023-08-01 10:30:00,2023-08-01 10:31:00,2023-08-01 10:35:00,AMSC,SHORT,870,20.84,21.605,19.310000000000002,21.605,stop,0.2549999999999998,0.7649999999999993,-665.5500000000005,6.09,9.0654,-680.7054000000005,-1.0000000000000016,2023-08
2023-08-01 10:31:00,2023-08-01 10:32:00,2023-08-01 10:51:00,AMSC,SHORT,945,21.13,21.819999999999997,19.75,19.75,target,0.22999999999999968,0.6899999999999991,1304.099999999999,6.615,9.983925,1287.501074999999,2.0000000000000013,2023-08
2023-08-01 10:32:00,2023-08-01 10:33:00,2023-08-01 10:51:00,AMSC,SHORT,964,21.05,21.752857142857142,19.644285714285715,19.644285714285715,target,0.23428571428571413,0.7028571428571424,1355.1085714285714,6.748,10.1461,1338.2144714285714,2.0000000000000013,2023-08
2023-08-01 10:33:00,2023-08-01 10:34:00,2023-08-01 10:51:00,AMSC,SHORT,1015,21.14,21.834285714285713,19.751428571428573,19.751428571428573,target,0.23142857142857132,0.694285714285714,1409.3999999999994,7.105,10.728550000000002,1391.5664499999993,2.0,2023-08
2023-08-01 10:34:00,2023-08-01 10:35:00,2023-08-01 10:50:00,AMSC,SHORT,1045,21.48,22.180714285714288,20.07857142857143,20.07857142857143,target,0.23357142857142854,0.7007142857142856,1464.492857142857,7.315,11.223300000000002,1445.9545571428569,2.0,2023-08
2023-08-01 10:35:00,2023-08-01 10:36:00,2023-08-01 10:51:00,AMSC,SHORT,1021,21.19,21.935714285714287,19.69857142857143,19.69857142857143,target,0.24857142857142836,0.7457142857142851,1522.748571428571,7.147,10.817495000000001,1504.784076428571,2.0000000000000013,2023-08
2023-08-01 10:36:00,2023-08-01 10:37:00,2023-08-01 10:51:00,AMSC,SHORT,1046,20.94,21.696428571428573,19.42714285714286,19.42714285714286,target,0.2521428571428567,0.7564285714285701,1582.4485714285681,7.322,10.951620000000002,1564.1749514285682,1.9999999999999993,2023-08
