signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,atr,stop_distance,gross_pnl,fee,spread,net_pnl,r_multiple
2025-08-07 14:30:00,2025-08-07 14:31:00,2025-08-07 14:44:00,VST,SHORT,118,206.91,209.02405714285715,202.6818857142857,209.02405714285715,stop,1.0570285714285725,2.114057142857145,-249.4587428571436,0.8260000000000001,12.207690000000001,-262.49243285714357,-1.000000000000002
2025-08-07 14:05:00,2025-08-07 14:06:00,2025-08-07 14:24:00,DDOG,LONG,108,142.36,140.09667142857145,146.88665714285713,140.09667142857145,stop,1.1316642857142776,2.263328571428555,-244.4394857142844,0.756,7.6874400000000005,-252.8829257142844,-1.0000000000000018
2025-08-07 14:06:00,2025-08-07 14:07:00,2025-08-07 14:19:00,DDOG,LONG,100,143.24,140.83810000000003,148.04379999999998,140.83810000000003,stop,1.2009499999999917,2.4018999999999835,-240.18999999999835,0.7000000000000001,7.162,-248.05199999999834,-1.0
2025-08-07 14:07:00,2025-08-07 14:08:00,2025-08-07 14:21:00,DDOG,LONG,98,142.62,140.24200000000002,147.37599999999998,140.24200000000002,stop,1.188999999999991,2.377999999999982,-233.04399999999862,0.7,6.98838,-240.7323799999986,-1.0000000000000018
2025-08-07 14:08:00,2025-08-07 14:09:00,2025-08-07 14:31:00,DDOG,LONG,98,141.42,139.085,146.08999999999995,139.085,stop,1.1674999999999918,2.3349999999999835,-228.829999999998,0.7,6.929579999999999,-236.45957999999797,-0.9999999999999983
2025-08-07 14:09:00,2025-08-07 14:10:00,2025-08-07 14:27:00,DDOG,LONG,93,142.205,139.79828571428573,147.01842857142856,139.79828571428573,stop,1.2033571428571375,2.406714285714275,-223.82442857142868,0.7,6.6125325,-231.1369610714287,-1.0000000000000049
2025-08-07 14:08:00,2025-08-07 14:09:00,2025-08-07 14:49:00,DASH,LONG,85,261.66,259.0714571428572,266.83708571428576,266.83708571428576,target,1.2942714285714325,2.588542857142865,440.05228571428773,0.7,11.120550000000001,428.23173571428777,2.000000000000003
2025-08-07 14:11:00,2025-08-07 14:12:00,2025-08-07 14:48:00,DASH,LONG,88,260.25,257.65975714285713,265.43048571428574,265.43048571428574,target,1.2951214285714343,2.5902428571428686,455.8827428571449,0.7,11.451,443.73174285714487,2.0
2025-08-07 14:05:00,2025-08-07 14:06:00,2025-08-07 14:22:00,ALB,LONG,346,72.69,72.00034285714285,74.06931428571428,72.00034285714285,stop,0.3448285714285727,0.6896571428571454,-238.62137142857162,2.422,12.57537,-253.6187414285716,-0.9999999999999971
2025-08-07 14:06:00,2025-08-07 14:07:00,2025-08-07 14:22:00,ALB,LONG,328,72.65,71.93961428571428,74.07077142857145,71.93961428571428,stop,0.3551928571428594,0.7103857142857188,-233.00651428571643,2.2960000000000003,11.9146,-247.21711428571643,-1.0000000000000029
2025-08-07 14:07:00,2025-08-07 14:08:00,2025-08-07 14:26:00,ALB,LONG,322,72.48,71.77104285714286,73.8979142857143,71.77104285714286,stop,0.3544785714285733,0.7089571428571466,-228.28420000000057,2.254,11.66928,-242.20748000000054,-0.9999999999999972
2025-08-07 13:49:00,2025-08-07 13:50:00,2025-08-07 14:03:00,ENPH,LONG,459,31.6829,31.196057142857143,32.65658571428571,31.196057142857143,stop,0.24342142857142793,0.48684285714285586,-223.46087142857152,3.213,7.2712255500000005,-233.9450969785715,-1.000000000000003
2025-08-07 13:41:00,2025-08-07 13:42:00,2025-08-07 14:42:00,CF,LONG,76,80.865,78.01367142857143,86.56765714285714,82.9,time,1.4256642857142867,2.8513285714285734,154.66000000000082,0.7,3.07287,150.88713000000084,0.7137023843521599
2025-08-07 13:42:00,2025-08-07 13:43:00,2025-08-07 14:43:00,CF,LONG,75,81.115,78.18438571428571,86.97622857142856,82.87,time,1.4653071428571434,2.9306142857142867,131.62500000000074,0.7,3.0418125000000003,127.88318750000074,0.5988505579035143
2025-08-07 13:43:00,2025-08-07 13:44:00,2025-08-07 14:44:00,CF,LONG,75,80.955,77.9644,86.9362,82.895,time,1.4953000000000014,2.990600000000003,145.49999999999983,0.7,3.0358125,141.76418749999985,0.648699257674044
2025-08-07 13:44:00,2025-08-07 13:45:00,2025-08-07 14:45:00,CF,LONG,121,80.91,79.04082857142856,84.64834285714286,83.05,time,0.934585714285716,1.869171428571432,258.94000000000005,0.847,4.895054999999999,253.19794500000006,1.1448923128658974
