symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
usb,SHORT,2024-05-08 13:50:00+00:00,41.26,41.392112067919946,41.04862069132808,0.003201940570042399,0.005123104912067839,2024-05-08 17:09:00+00:00,41.27,STOP,1,-0.11999999999999744,-0.12699999999999745,0.007000000000000006,199.0
usb,SHORT,2024-05-08 18:00:00+00:00,41.49,41.57298,41.357232,0.002,0.0032,2024-05-08 18:05:00+00:00,41.4801,STOP,1,-0.09749999999999659,-0.1044999999999966,0.007000000000000006,5.0
aes,SHORT,2024-05-08 14:50:00+00:00,19.205,19.363528270291567,18.951354767533488,0.008254531126871585,0.013207249802994536,2024-05-08 18:27:00+00:00,19.21,STOP,1,-0.15499999999999758,-0.1619999999999976,0.007000000000000006,217.0
usb,LONG,2024-05-08 18:20:00+00:00,41.63,41.54674,41.76321600000001,0.002,0.0032,2024-05-08 19:00:00+00:00,41.635,TARGET,1,0.14500000000000313,0.13800000000000312,0.007000000000000006,40.0
gm,SHORT,2024-05-09 13:40:00+00:00,44.84,44.929680000000005,44.696512000000006,0.002,0.0032,2024-05-09 13:42:00+00:00,44.845,STOP,1,-0.0799999999999983,-0.0869999999999983,0.007000000000000006,2.0
luv,SHORT,2024-05-09 13:40:00+00:00,26.97,27.02394,26.883696,0.002,0.0032,2024-05-09 13:44:00+00:00,26.97,STOP,1,-0.06500000000000128,-0.07200000000000129,0.007000000000000006,4.0
bac,SHORT,2024-05-09 13:40:00+00:00,37.53,37.60506,37.409904000000004,0.002,0.0032,2024-05-09 13:44:00+00:00,37.525,STOP,1,-0.14500000000000313,-0.15200000000000313,0.007000000000000006,4.0
key,SHORT,2024-05-09 13:40:00+00:00,14.895,14.928387922382067,14.841579324188691,0.002241552358648383,0.003586483773837413,2024-05-09 13:44:00+00:00,14.89,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,4.0
t,SHORT,2024-05-09 13:40:00+00:00,17.065,17.099130000000002,17.010392000000003,0.002,0.0031999999999999997,2024-05-09 13:46:00+00:00,17.065,STOP,1,-0.04499999999999815,-0.05199999999999815,0.006999999999999999,6.0
f,SHORT,2024-05-09 13:40:00+00:00,12.0899,12.115607260528492,12.048768383154414,0.0021263418662264377,0.0034021469859623005,2024-05-09 13:48:00+00:00,12.09,STOP,1,-0.025000000000000355,-0.032000000000000355,0.006999999999999999,8.0
eqt,SHORT,2024-05-09 13:40:00+00:00,39.96,40.03992,39.832128000000004,0.002,0.0032,2024-05-09 13:48:00+00:00,39.95,STOP,1,-0.0998999999999981,-0.10689999999999811,0.007000000000000006,8.0
czr,SHORT,2024-05-09 13:50:00+00:00,36.42,36.49284,36.303456000000004,0.002,0.0031999999999999997,2024-05-09 13:52:00+00:00,36.44,STOP,1,-0.11010000000000275,-0.11710000000000276,0.007000000000000006,2.0
rf,SHORT,2024-05-09 13:50:00+00:00,19.7,19.7394,19.63696,0.002,0.0032000000000000006,2024-05-09 13:55:00+00:00,19.71,STOP,1,-0.029999999999997584,-0.03699999999999758,0.006999999999999999,5.0
ccl,LONG,2024-05-09 13:40:00+00:00,14.3,14.240236503236709,14.395621594821266,0.004179265507922435,0.006686824812675895,2024-05-09 14:06:00+00:00,14.295,TARGET,1,0.10500000000000043,0.09800000000000042,0.007000000000000006,26.0
bac,LONG,2024-05-09 14:00:00+00:00,37.885,37.80923,38.006232000000004,0.002,0.0032,2024-05-09 14:07:00+00:00,37.885,TARGET,1,0.13500000000000512,0.1280000000000051,0.007000000000000006,7.0
gm,LONG,2024-05-09 14:00:00+00:00,45.045,44.95491,45.189144000000006,0.002,0.0032,2024-05-09 14:08:00+00:00,45.05,TARGET,1,0.2050000000000054,0.1980000000000054,0.007000000000000006,8.0
f,LONG,2024-05-09 14:00:00+00:00,12.1301,12.104307260528488,12.171368383154421,0.0021263418662264377,0.0034021469859623005,2024-05-09 14:10:00+00:00,12.14,TARGET,1,0.02999999999999936,0.02299999999999936,0.006999999999999999,10.0
key,LONG,2024-05-09 14:00:00+00:00,15.02,14.9863318835731,15.073868986283038,0.002241552358648383,0.003586483773837413,2024-05-09 14:10:00+00:00,15.025,TARGET,1,0.045099999999999696,0.0380999999999997,0.006999999999999999,10.0
eqt,LONG,2024-05-09 14:00:00+00:00,40.07,39.98986,40.198224,0.002,0.0032,2024-05-09 14:14:00+00:00,40.07,TARGET,1,0.14000000000000057,0.13300000000000056,0.007000000000000006,14.0
t,LONG,2024-05-09 14:00:00+00:00,17.115,17.080769999999998,17.169768,0.002,0.0031999999999999997,2024-05-09 14:17:00+00:00,17.115,TARGET,1,0.060000000000002274,0.053000000000002274,0.006999999999999999,17.0
cmcsa,SHORT,2024-05-09 13:50:00+00:00,38.945,39.06715636637986,38.74954981379222,0.00313663798638749,0.005018620778219985,2024-05-09 14:18:00+00:00,38.95,STOP,1,-0.1599999999999966,-0.1669999999999966,0.007000000000000006,28.0
czr,LONG,2024-05-09 14:10:00+00:00,36.86,36.78628,36.977952,0.002,0.0031999999999999997,2024-05-09 14:20:00+00:00,36.85,TARGET,1,0.12999999999999545,0.12299999999999545,0.007000000000000006,10.0
luv,LONG,2024-05-09 14:00:00+00:00,27.13,27.07574,27.216816,0.002,0.0032,2024-05-09 14:29:00+00:00,27.135,TARGET,1,0.08269999999999911,0.0756999999999991,0.007000000000000006,29.0
pltr,SHORT,2024-05-09 13:40:00+00:00,21.165,21.305982723818573,20.939427641890283,0.006661125623367455,0.010657800997387928,2024-05-09 14:31:00+00:00,21.16,STOP,1,-0.14999999999999858,-0.15699999999999859,0.007000000000000006,51.0
aes,SHORT,2024-05-09 13:50:00+00:00,19.43,19.511999999999997,19.298800000000004,0.004220277920740977,0.006752444673185564,2024-05-09 14:32:00+00:00,19.435,STOP,1,-0.08480000000000132,-0.09180000000000132,0.007000000000000006,42.0
rf,LONG,2024-05-09 14:10:00+00:00,19.76,19.720480000000002,19.823232000000004,0.002,0.0032000000000000006,2024-05-09 16:39:00+00:00,19.765,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,149.0
csco,SHORT,2024-05-09 13:50:00+00:00,47.885,47.98077,47.731768,0.002,0.0032000000000000006,2024-05-09 17:51:00+00:00,47.89,TARGET,1,0.1629000000000005,0.15590000000000048,0.007000000000000006,241.0
ccl,SHORT,2024-05-10 13:40:00+00:00,14.4713,14.5002426,14.424991839999999,0.002,0.0032,2024-05-10 13:45:00+00:00,14.4701,STOP,1,-0.034900000000000375,-0.041900000000000374,0.006999999999999999,5.0
intc,SHORT,2024-05-10 13:40:00+00:00,30.345,30.40569,30.247896,0.002,0.0032000000000000006,2024-05-10 13:49:00+00:00,30.34,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,9.0
pfe,SHORT,2024-05-10 13:40:00+00:00,28.02,28.11482615768819,27.86827814769889,0.003384231180877653,0.005414769889404245,2024-05-10 13:52:00+00:00,28.0158,STOP,1,-0.12349999999999994,-0.13049999999999995,0.007000000000000006,12.0
aes,SHORT,2024-05-10 13:50:00+00:00,20.1252,20.169546855199606,20.054245031680633,0.0022035485460817385,0.0035256776737307817,2024-05-10 13:53:00+00:00,20.125,STOP,1,-0.054999999999999716,-0.061999999999999715,0.006999999999999999,3.0
eqt,SHORT,2024-05-10 13:40:00+00:00,40.01,40.1624635636432,39.76605829817087,0.003810636431972085,0.006097018291155336,2024-05-10 13:56:00+00:00,40.03,TARGET,1,0.3500000000000014,0.3430000000000014,0.007000000000000006,16.0
pltr,SHORT,2024-05-10 13:40:00+00:00,21.195,21.25703625860896,21.09574198622566,0.002926928927056464,0.004683086283290342,2024-05-10 14:01:00+00:00,21.195,TARGET,1,0.10999999999999943,0.10299999999999943,0.007000000000000006,21.0
czr,SHORT,2024-05-10 13:40:00+00:00,37.38,37.47527304917158,37.22756312132549,0.002548770710849925,0.00407803313735988,2024-05-10 14:02:00+00:00,37.37,TARGET,1,0.21999999999999886,0.21299999999999886,0.007000000000000006,22.0
gm,SHORT,2024-05-10 13:50:00+00:00,45.37,45.476638525160006,45.199378359743974,0.0023504193334805395,0.0037606709335688635,2024-05-10 14:02:00+00:00,45.375,TARGET,1,0.19500000000000028,0.18800000000000028,0.007000000000000006,12.0
ccl,LONG,2024-05-10 14:00:00+00:00,14.455,14.42609,14.501256000000001,0.002,0.0032,2024-05-10 14:03:00+00:00,14.455,STOP,1,-0.02999999999999936,-0.03699999999999936,0.006999999999999999,3.0
eqt,LONG,2024-05-10 14:00:00+00:00,39.675,39.52381299956151,39.916899200701586,0.003810636431972085,0.006097018291155336,2024-05-10 14:09:00+00:00,39.68,STOP,1,-0.18999999999999773,-0.19699999999999773,0.007000000000000006,9.0
intc,LONG,2024-05-10 14:00:00+00:00,30.33,30.26934,30.427056,0.002,0.0032000000000000006,2024-05-10 14:12:00+00:00,30.33,STOP,1,-0.08999999999999986,-0.09699999999999986,0.007000000000000006,12.0
gm,LONG,2024-05-10 14:10:00+00:00,45.25,45.14364352516,45.42017035974399,0.0023504193334805395,0.0037606709335688635,2024-05-10 14:13:00+00:00,45.25,STOP,1,-0.11500000000000199,-0.122000000000002,0.007000000000000006,3.0
aes,LONG,2024-05-10 14:10:00+00:00,20.12,20.075664603252836,20.190936634795463,0.0022035485460817385,0.0035256776737307817,2024-05-10 14:19:00+00:00,20.115,TARGET,1,0.07510000000000261,0.0681000000000026,0.007000000000000006,9.0
