sweep_id,entries,rejections,trades_per_day,avg_r_multiple,hit_rate,rejection_counts,reject_bigmove_prob,reject_probability,reject_score_margin,reject_tod_profile,reject_expected_r,reject_risk_budget,reject_capacity,reject_other,metric_total_return,metric_annualized_return,metric_volatility,metric_sharpe_ratio,metric_max_drawdown,metric_max_drawdown_duration,metric_total_commissions,metric_total_slippage,metric_fill_rate,metric_total_trades,metric_trades,metric_win_rate,metric_avg_R,metric_total_pnl,metric_fees_total,param_bigmove_policy.probability_threshold,param_prob_threshold_long,param_prob_threshold_short,param_score_margin,param_max_open_positions_global
208,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.65,0.75,0.0,3
209,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.65,0.75,0.0,5
210,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.65,0.75,0.01,2
211,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.65,0.75,0.01,3
212,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.65,0.75,0.01,5
213,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.65,0.75,0.02,2
214,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.65,0.75,0.02,3
215,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.65,0.75,0.02,5
216,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.6,0.0,2
217,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.6,0.0,3
218,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.6,0.0,5
219,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.6,0.01,2
220,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.6,0.01,3
221,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.6,0.01,5
222,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.6,0.02,2
223,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.6,0.02,3
224,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.6,0.02,5
225,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.65,0.0,2
226,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.65,0.0,3
227,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.65,0.0,5
228,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.65,0.01,2
229,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.65,0.01,3
230,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.65,0.01,5
231,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.65,0.02,2
232,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.65,0.02,3
233,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.65,0.02,5
234,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.7,0.0,2
235,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.7,0.0,3
236,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.7,0.0,5
237,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.7,0.01,2
238,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.7,0.01,3
239,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.7,0.01,5
240,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.7,0.02,2
241,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.7,0.02,3
242,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.7,0.02,5
243,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.75,0.0,2
244,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.75,0.0,3
245,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.75,0.0,5
246,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.75,0.01,2
247,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.75,0.01,3
248,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.75,0.01,5
249,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.7,0.75,0.02,2
250,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.7,0.75,0.02,3
251,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.7,0.75,0.02,5
252,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.75,0.6,0.0,2
253,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.75,0.6,0.0,3
254,28,17966,1.2727272727272727,0.0,0.0,"{'bigmove_prob': 14328, 'probability': 1562, 'score_margin': 604, 'tod_profile': 508, 'expected_r': 0, 'risk_budget': 796, 'capacity': 168, 'other': 0}",14328,1562,604,508,0,796,168,0,-3.0195574360236677e-05,-0.00034582199089727705,0.000252640702888886,-80.53263689598577,-9.569815383514424e-05,826,12.5,0.0,0.5,16,16,0.5625,3.2263220879663326,51.62115340746132,12.5,0.7,0.75,0.6,0.0,5
255,24,17972,1.0909090909090908,0.0,0.0,"{'bigmove_prob': 14329, 'probability': 1654, 'score_margin': 626, 'tod_profile': 502, 'expected_r': 0, 'risk_budget': 782, 'capacity': 79, 'other': 0}",14329,1654,626,502,0,782,79,0,-3.0410671343794604e-05,-0.0003482850486272726,0.0002850322722705435,-71.38940754509838,-0.00012191967648836632,819,11.5,0.0,0.5,20,20,0.45,1.431966865452085,28.6393373090417,11.5,0.7,0.75,0.6,0.01,2
256,27,17967,1.2272727272727273,0.0,0.0,"{'bigmove_prob': 14977, 'probability': 1711, 'score_margin': 646, 'tod_profile': 507, 'expected_r': 0, 'risk_budget': 2, 'capacity': 124, 'other': 0}",14977,1711,646,507,0,2,124,0,-3.0400675369857133e-05,-0.0003481705856809292,0.00032606879619639885,-62.40453187499963,-8.652824679467042e-05,826,12.5,0.0,0.5,19,19,0.47368421052631576,1.9545286063792922,37.13604352120655,12.5,0.7,0.75,0.6,0.01,3
