rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
vwap_cross_up_bin == True AND rel_strength_60m_bin == 4.0,double,SHORT,fwd_ret_60m,6.954119468564885,3.5726976932437537e-12,0.019158522,0.5139788906665439,0.55379593,0.5462333,1.0721654,0.3745243241824081,86881,0.019158522,0.81204903,,,vwap_cross_up_bin,True,rel_strength_60m_bin,4.0,0.015493649128022388,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.027957781333087794,True,True,False,False,,,,,,,
ret_60m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_60m,6.748536351929642,1.513655867313446e-11,0.052194666,0.4615422897952074,1.2132546,0.94301504,1.102791,0.5344007816861016,40187,0.052194666,1.5504556,,,ret_60m_turned_positive_bin,True,is_power_hour_bin,True,0.015484244372797466,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.22194666117429734,True,True,False,False,,,,,,,
session_range_pct_bin == 0 AND rvol_bin == 2,double,SHORT,fwd_ret_60m,7.760755042855374,8.881784197001252e-15,0.047621965,0.4867110441669501,0.6226867,0.4976661,1.1864264,0.8587584108897246,20581,0.047621965,0.8803119,,,session_range_pct_bin,0,rvol_bin,2,0.015453572942459115,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.17621965408325196,True,True,False,False,,,,,,,
ret_15m_turned_positive_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_60m,6.261902761234675,3.832352213350987e-10,0.021928104,0.4876612397651931,0.5338325,0.4653197,1.0919797,0.4332641613866529,52639,0.021928104,0.803431,,,ret_15m_turned_positive_bin,True,rel_strength_60m_bin,1.0,0.015313116336824254,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_30m_turned_positive_bin == True,single,SHORT,fwd_ret_60m,9.546485773040207,0.0,0.0140314,0.4961310570601445,0.5346369,0.49857917,1.0558535,0.27869357769991926,295688,0.0140314,0.7992347,ret_30m_turned_positive_bin,True,,,,,0.015277530593608611,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
rel_outperform_extreme_bin == True AND rel_strength_60m_bin == 4.0,double,SHORT,fwd_ret_60m,6.5854589513821,4.6018966415317664e-11,0.030693093,0.5170084294852634,0.6269176,0.60752314,1.1046016,0.5715606153128426,33454,0.030693093,0.8524691,,,rel_outperform_extreme_bin,True,rel_strength_60m_bin,4.0,0.015069896581367941,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0409477921181956,True,True,False,False,,,,,,,
rel_outperform_extreme_bin == True,single,SHORT,fwd_ret_60m,6.5854589513821,4.6018966415317664e-11,0.030693093,0.5170084294852634,0.6269176,0.60752314,1.1046016,0.5715606153128426,33454,0.030693093,0.8524691,rel_outperform_extreme_bin,True,,,,,0.015069896581367941,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0409477921181956,True,True,False,False,,,,,,,
rel_strength_60m_bin == 1.0 AND price_vs_vwap_pct_bin == 3,double,SHORT,fwd_ret_60m,7.8742903395391615,3.552713678800501e-15,0.047655858,0.5014548417132216,0.53893477,0.44649038,1.2140915,0.9535633643657547,17184,0.047655858,0.793354,,,rel_strength_60m_bin,1.0,price_vs_vwap_pct_bin,3,0.014977293048520095,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.1794682644210493,True,True,False,False,,,,,,,
ret_30m_turned_positive_bin == True AND rvol_bin == 2,double,SHORT,fwd_ret_60m,6.281550872810276,3.3753866368613217e-10,0.020404102,0.4987049482825752,0.53663176,0.49315628,1.0825353,0.4102796504931457,59071,0.020404102,0.7894739,,,ret_30m_turned_positive_bin,True,rvol_bin,2,0.014875678828204099,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
rel_underperform_extreme_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_60m,7.660525621772373,1.9317880628477724e-14,0.07035405,0.47088155047511526,0.77288526,0.55485374,1.2396392,0.834060667187869,21258,0.07035405,1.3390344,,,rel_underperform_extreme_bin,True,session_range_pct_bin,0,0.014804936236611886,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.40354051887989045,True,True,False,False,,,,,,,
price_up_vol_strong_bin == True AND ret_15m_bin == 4.0,double,SHORT,fwd_ret_60m,7.606576513778708,2.9531932455029164e-14,0.05852993,0.5191702271194063,0.73833287,0.6754791,1.1802083,0.905369662127341,17788,0.05852993,1.026248,,,price_up_vol_strong_bin,True,ret_15m_bin,4.0,0.014722051370824855,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3236397375048801,True,True,False,False,,,,,,,
session_range_pct_bin == 1,single,SHORT,fwd_ret_60m,7.193958433395854,6.337153024560394e-13,0.01879865,0.4893794171749443,0.5446053,0.48513514,1.0758866,0.3553358860940197,103290,0.01879865,0.8398232,session_range_pct_bin,1,,,,,0.014479012766607548,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_60m_bin == 4.0 AND rvol_bin == 1,double,SHORT,fwd_ret_60m,7.381097986012244,1.6342482922482304e-13,0.037029374,0.5165459377768513,0.517788,0.47663662,1.1606956,0.8458533245730844,19189,0.037029374,0.6949468,,,ret_60m_bin,4.0,rvol_bin,1,0.014324965276129708,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.10338561946210795,True,True,False,False,,,,,,,
ret_60m_bin == 4.0 AND atr_14_bin == 4,double,SHORT,fwd_ret_60m,6.167924005046698,6.988063461221827e-10,0.027963448,0.5161709988811698,0.6543508,0.6402953,1.0902648,0.49944439827385695,38433,0.027963448,0.8887996,,,ret_60m_bin,4.0,atr_14_bin,4,0.01414621647705417,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.03234199776233959,True,True,False,False,,,,,,,
atr_14_bin == 2,single,SHORT,fwd_ret_60m,7.084771852864991,1.4015455462867976e-12,0.017630469,0.49149702686474656,0.5327337,0.4802461,1.0721948,0.34999698417870245,103258,0.017630469,0.79964983,atr_14_bin,2,,,,,0.014105787084136786,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_30m_turned_positive_bin == True AND rvol_bin == 4,double,SHORT,fwd_ret_60m,6.114690352323761,9.73447322749621e-10,0.023530543,0.4980078341711077,0.6299782,0.5781038,1.0810827,0.39799562252735454,59483,0.023530543,0.9385424,,,ret_30m_turned_positive_bin,True,rvol_bin,4,0.01402733590366112,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_5m_turned_positive_bin == True,single,SHORT,fwd_ret_60m,9.128690755735645,0.0,0.013859359,0.493559870992429,0.54339325,0.50220686,1.054492,0.2678553643495096,292696,0.013859359,0.82137793,ret_5m_turned_positive_bin,True,,,,,0.013968023052813992,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
